listing_name,address,nickname,property_type,bedrooms,bathrooms,accommodates,active,month,airbnb_revenue,airbnb_bookings,airbnb_nights,vrbo_revenue,vrbo_bookings,vrbo_nights,booking_com_revenue,booking_com_bookings,booking_com_nights,direct_revenue,direct_bookings,direct_nights,other_revenue,other_bookings,other_nights,total_revenue,total_bookings,total_nights
CHI - POST - 609,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 609,Other,3,2.0,8,True,2026-03,839.12,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,839.12,1,2
CHI - POST - 610,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 610,Other,2,2.0,6,True,2025-06,1071.07,1,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1071.07,1,3
CHI - POST - 610,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 610,Other,2,2.0,6,True,2025-07,1050.11,1,6,0.0,0,0,4558.07,2,7,0.0,0,0,0.0,0,0,5608.18,3,13
CHI - POST - 610,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 610,Other,2,2.0,6,True,2025-08,1304.65,1,4,3776.29,2,11,0.0,0,0,0.0,0,0,0.0,0,0,5080.94,3,15
CHI - POST - 610,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 610,Other,2,2.0,6,True,2025-09,609.16,1,2,2720.99,3,6,819.0,1,4,0.0,0,0,1597.32,2,6,5746.47,7,18
CHI - POST - 610,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 610,Other,2,2.0,6,True,2025-10,2270.77,4,8,4932.69,3,13,0.0,0,0,0.0,0,0,415.24,1,2,7618.7,8,23
CHI - POST - 610,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 610,Other,2,2.0,6,True,2025-11,235.75,1,2,3388.57,3,9,0.0,0,0,249.27,2,2,1248.24,2,5,5121.83,8,18
CHI - POST - 610,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 610,Other,2,2.0,6,True,2025-12,1252.29,1,8,976.11,2,4,0.0,0,0,529.63,1,3,441.62,1,4,3199.65,5,19
CHI - POST - 610,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 610,Other,2,2.0,6,True,2026-01,0.0,0,0,486.2,1,2,0.0,0,0,339.35,1,2,945.24,2,5,1770.79,4,9
CHI - POST - 610,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 610,Other,2,2.0,6,True,2026-02,273.97,1,2,2104.01,3,12,0.0,0,0,0.0,0,0,511.57,2,4,2889.55,6,18
CHI - POST - 610,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 610,Other,2,2.0,6,True,2026-04,0.0,0,0,2345.84,2,9,0.0,0,0,0.0,0,0,0.0,0,0,2345.84,2,9
CHI - POST - 611,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 611,Other,3,2.0,8,True,2025-08,769.21,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,769.21,1,2
CHI - POST - 611,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 611,Other,3,2.0,8,True,2025-09,299.73,1,2,2896.21,2,6,0.0,0,0,0.0,0,0,0.0,0,0,3195.94,3,8
CHI - POST - 611,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 611,Other,3,2.0,8,True,2025-10,11327.08,1,43,5683.82,4,12,0.0,0,0,0.0,0,0,0.0,0,0,17010.9,5,55
CHI - POST - 611,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 611,Other,3,2.0,8,True,2025-12,0.0,0,0,0.0,0,0,836.41,1,7,1602.97,2,7,0.0,0,0,2439.38,3,14
CHI - POST - 611,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 611,Other,3,2.0,8,True,2026-01,0.0,0,0,958.82,1,6,689.17,1,4,0.0,0,0,0.0,0,0,1647.99,2,10
CHI - POST - 611,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 611,Other,3,2.0,8,True,2026-02,0.0,0,0,0.0,0,0,0.0,0,0,1716.2,1,13,0.0,0,0,1716.2,1,13
CHI - POST - 612,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 612,Other,4,3.0,10,True,2025-07,492.95,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,492.95,1,2
CHI - POST - 612,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 612,Other,4,3.0,10,True,2025-08,1869.97,1,3,2445.79,2,5,0.0,0,0,220.89,1,1,0.0,0,0,4536.65,4,9
CHI - POST - 612,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 612,Other,4,3.0,10,True,2025-09,656.69,1,3,4785.46,3,7,758.67,1,2,0.0,0,0,1115.09,1,3,7315.91,6,15
CHI - POST - 612,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 612,Other,4,3.0,10,True,2025-10,3657.82,5,15,2545.75,1,3,0.0,0,0,0.0,0,0,906.16,2,3,7109.73,8,21
CHI - POST - 612,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 612,Other,4,3.0,10,True,2025-11,2889.03,4,10,3946.34,3,8,0.0,0,0,0.0,0,0,0.0,0,0,6835.37,7,18
CHI - POST - 612,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 612,Other,4,3.0,10,True,2025-12,6485.36,5,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,6485.36,5,22
CHI - POST - 612,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 612,Other,4,3.0,10,True,2026-01,3675.32,4,20,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3675.32,4,20
CHI - POST - 612,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 612,Other,4,3.0,10,True,2026-02,3611.27,4,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3611.27,4,18
CHI - POST - 612,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 612,Other,4,3.0,10,True,2026-03,2397.09,3,8,2377.92,1,4,0.0,0,0,0.0,0,0,0.0,0,0,4775.01,4,12
CHI - POST - 612,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 612,Other,4,3.0,10,True,2026-07,8238.24,1,14,3187.3,1,5,0.0,0,0,0.0,0,0,0.0,0,0,11425.54,2,19
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2025-07,6772.53,4,17,2312.31,1,2,0.0,0,0,0.0,0,0,0.0,0,0,9084.84,5,19
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2025-08,2056.4,1,3,7044.91,3,16,542.08,1,1,0.0,0,0,0.0,0,0,9643.39,5,20
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2025-09,0.0,0,0,6949.92,4,12,0.0,0,0,0.0,0,0,0.0,0,0,6949.92,4,12
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2025-10,864.27,1,2,8961.32,4,12,0.0,0,0,0.0,0,0,1292.72,2,5,11118.31,7,19
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2025-11,404.75,1,2,5703.56,4,11,0.0,0,0,1032.85,1,3,0.0,0,0,7141.16,6,16
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2025-12,541.64,1,3,6162.6,4,12,0.0,0,0,1000.0,1,3,0.0,0,0,7704.24,6,18
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2026-01,1804.07,3,9,906.99,1,3,0.0,0,0,82.68,1,1,0.0,0,0,2793.74,5,13
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2026-02,1372.0,3,7,2619.78,3,9,0.0,0,0,0.0,0,0,0.0,0,0,3991.78,6,16
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2026-03,0.0,0,0,6109.56,4,13,0.0,0,0,0.0,0,0,0.0,0,0,6109.56,4,13
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2026-04,0.0,0,0,4003.44,3,10,0.0,0,0,0.0,0,0,0.0,0,0,4003.44,3,10
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2026-05,0.0,0,0,2912.98,1,4,0.0,0,0,0.0,0,0,0.0,0,0,2912.98,1,4
CHI - POST - 613,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 613,Other,4,3.0,10,True,2026-06,0.0,0,0,2713.08,1,5,0.0,0,0,0.0,0,0,0.0,0,0,2713.08,1,5
CHI - POST - 614,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 614,Other,0,1.0,4,True,2025-07,2196.65,3,11,0.0,0,0,1326.16,1,3,0.0,0,0,0.0,0,0,3522.81,4,14
CHI - POST - 614,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 614,Other,0,1.0,4,True,2025-08,5948.9,2,30,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,5948.9,2,30
CHI - POST - 614,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 614,Other,0,1.0,4,True,2025-09,0.0,0,0,1163.67,2,4,0.0,0,0,0.0,0,0,1726.87,2,8,2890.54,4,12
CHI - POST - 614,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 614,Other,0,1.0,4,True,2025-10,218.25,1,2,1245.11,2,6,324.0,1,2,0.0,0,0,2013.56,3,9,3800.92,7,19
CHI - POST - 614,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 614,Other,0,1.0,4,True,2025-11,436.02,1,3,1108.75,1,8,0.0,0,0,0.0,0,0,0.0,0,0,1544.77,2,11
CHI - POST - 614,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 614,Other,0,1.0,4,True,2025-12,1887.31,2,21,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1887.31,2,21
CHI - POST - 614,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 614,Other,0,1.0,4,True,2026-01,0.0,0,0,0.0,0,0,0.0,0,0,924.26,3,9,0.0,0,0,924.26,3,9
CHI - POST - 614,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 614,Other,0,1.0,4,True,2026-02,0.0,0,0,4930.33,1,25,0.0,0,0,0.0,0,0,0.0,0,0,4930.33,1,25
CHI - POST - 807,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 807,Other,8,6.0,10,True,2026-01,450.38,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,450.38,1,2
CHI - POST - 807,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 807,Other,8,6.0,10,True,2026-02,502.28,1,3,0.0,0,0,0.0,0,0,0.0,0,0,687.48,1,3,1189.76,2,6
CHI - POST - 902,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 902,Other,4,3.0,10,True,2026-01,561.91,1,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,561.91,1,3
CHI - POST - 902,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 902,Other,4,3.0,10,True,2026-02,1270.54,3,8,0.0,0,0,0.0,0,0,1036.93,1,3,0.0,0,0,2307.47,4,11
CHI - POST - 902,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 902,Other,4,3.0,10,True,2026-03,2717.57,2,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2717.57,2,6
CHI - POST - 902,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 902,Other,4,3.0,10,True,2026-04,0.0,0,0,1855.69,1,4,0.0,0,0,0.0,0,0,0.0,0,0,1855.69,1,4
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-02,0.0,0,0,0.0,0,0,775.84,2,6,0.0,0,0,0.0,0,0,775.84,2,6
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-03,357.35,1,2,523.23,1,5,1379.48,4,9,0.0,0,0,0.0,0,0,2260.06,6,16
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-04,0.0,0,0,564.96,1,4,472.51,1,7,203.3,1,2,740.92,1,6,1981.69,4,19
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-05,332.71,1,2,1329.02,2,4,997.37,2,5,138.03,1,1,650.53,1,5,3447.66,7,17
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-06,354.05,1,2,4155.21,3,34,0.0,0,0,0.0,0,0,0.0,0,0,4509.26,4,36
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-07,0.0,0,0,0.0,0,0,0.0,0,0,212.53,1,1,414.78,1,3,627.31,2,4
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-08,0.0,0,0,661.26,1,3,375.1,1,2,0.0,0,0,1367.72,3,9,2404.08,5,14
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-09,0.0,0,0,0.0,0,0,694.57,2,5,314.58,1,2,1701.86,3,11,2711.01,6,18
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-10,253.3,1,2,1304.23,1,7,0.0,0,0,0.0,0,0,1064.37,2,8,2621.9,4,17
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-11,561.91,2,4,319.93,1,2,0.0,0,0,0.0,0,0,984.01,2,7,1865.85,5,13
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2025-12,3114.15,3,40,0.0,0,0,776.23,1,6,0.0,0,0,404.93,1,3,4295.31,5,49
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2026-02,0.0,0,0,0.0,0,0,972.23,3,8,0.0,0,0,0.0,0,0,972.23,3,8
DET - BET - 408,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 408,Apartment,2,1.0,6,True,2026-03,0.0,0,0,0.0,0,0,0.0,0,0,821.97,1,7,822.0,1,6,1643.97,2,13
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2025-03,1166.39,2,5,0.0,0,0,616.74,1,2,0.0,0,0,488.99,1,4,2272.12,4,11
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2025-04,1361.78,2,6,0.0,0,0,392.4,1,3,0.0,0,0,592.08,1,4,2346.26,4,13
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2025-05,679.0,1,3,0.0,0,0,1315.36,2,8,0.0,0,0,1682.56,2,11,3676.92,5,22
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2025-06,0.0,0,0,0.0,0,0,1380.95,3,11,0.0,0,0,1318.74,3,9,2699.69,6,20
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2025-07,0.0,0,0,724.7,1,4,511.1,1,3,0.0,0,0,2493.59,6,16,3729.39,8,23
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2025-08,0.0,0,0,0.0,0,0,852.62,2,5,0.0,0,0,1079.16,3,7,1931.78,5,12
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2025-09,478.21,1,4,0.0,0,0,383.4,1,2,84.53,1,1,1942.69,4,17,2888.83,7,24
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2025-10,0.0,0,0,0.0,0,0,844.96,2,8,0.0,0,0,2409.23,5,15,3254.19,7,23
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2025-11,318.75,1,2,0.0,0,0,374.11,1,2,0.0,0,0,1461.96,3,9,2154.82,5,13
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2025-12,0.0,0,0,0.0,0,0,895.62,2,6,0.0,0,0,1896.39,4,14,2792.01,6,20
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2026-01,263.64,1,2,0.0,0,0,388.74,1,3,0.0,0,0,1269.46,2,15,1921.84,4,20
DET - BET - 409 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 409 ,Apartment,2,1.0,6,True,2026-02,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,307.66,2,5,307.66,2,5
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-02,1084.87,2,10,0.0,0,0,0.0,0,0,0.0,0,0,346.85,1,2,1431.72,3,12
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-03,1433.14,2,8,0.0,0,0,1262.95,2,13,0.0,0,0,0.0,0,0,2696.09,4,21
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-04,400.61,1,2,464.38,1,2,674.45,1,6,95.59,1,1,424.95,1,3,2059.98,5,14
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-05,3304.79,5,16,0.0,0,0,1130.02,2,7,0.0,0,0,294.37,1,2,4729.18,8,25
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-06,1040.81,3,7,0.0,0,0,1400.71,2,11,0.0,0,0,938.49,2,7,3380.01,7,25
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-07,1289.12,3,8,0.0,0,0,629.8,1,5,0.0,0,0,953.08,2,6,2872.0,6,19
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-08,759.51,1,3,856.85,1,4,234.0,1,2,0.0,0,0,1977.99,5,14,3828.35,8,23
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-09,0.0,0,0,637.72,1,4,230.4,1,2,0.0,0,0,1026.07,3,6,1894.19,5,12
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-10,0.0,0,0,940.53,1,4,896.61,1,5,0.0,0,0,1613.42,4,11,3450.56,6,20
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-11,844.39,2,4,0.0,0,0,0.0,0,0,0.0,0,0,588.91,1,6,1433.3,3,10
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2025-12,334.62,1,3,0.0,0,0,889.87,2,7,0.0,0,0,941.6,3,7,2166.09,6,17
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2026-01,1092.33,2,13,0.0,0,0,418.99,1,4,0.0,0,0,457.84,1,4,1969.16,4,21
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2026-02,1135.02,1,6,0.0,0,0,182.85,1,4,0.0,0,0,352.37,1,4,1670.24,3,14
DET - BET - 508 ,"West Bethune Street 1800, Detroit, Michigan 48206, United States",DET - BET - 508 ,Apartment,2,1.0,6,True,2026-03,0.0,0,0,1045.18,1,7,0.0,0,0,0.0,0,0,0.0,0,0,1045.18,1,7
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-02,0.0,0,0,926.62,1,2,0.0,0,0,0.0,0,0,0.0,0,0,926.62,1,2
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-03,3179.66,3,12,763.98,1,3,0.0,0,0,0.0,0,0,688.42,1,3,4632.06,5,18
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-04,521.86,1,2,3251.44,2,9,675.81,2,4,0.0,0,0,2372.77,3,10,6821.88,8,25
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-05,4183.22,2,11,2158.4,1,7,2301.69,1,3,0.0,0,0,550.23,1,4,9193.54,5,25
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-06,2272.71,2,6,2001.85,2,4,1517.04,2,4,0.0,0,0,1395.35,2,5,7186.95,8,19
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-07,0.0,0,0,3113.96,3,8,353.16,1,2,1014.36,1,3,1572.96,3,8,6054.44,8,21
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-08,2337.68,3,7,1853.24,1,6,655.46,1,3,0.0,0,0,2520.17,3,9,7366.55,8,25
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-09,1151.39,1,2,1652.45,1,3,2111.49,3,10,0.0,0,0,762.17,2,4,5677.5,7,19
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-10,2887.55,4,11,2747.76,1,9,1729.64,1,3,1059.61,1,4,1091.78,1,3,9516.34,8,30
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-11,0.0,0,0,0.0,0,0,3383.79,4,9,176.0,1,1,2717.42,3,15,6277.21,8,25
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2025-12,1162.72,2,5,776.82,1,3,836.1,2,4,1775.72,2,6,993.15,2,4,5544.51,9,22
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2026-01,2614.85,1,16,1832.69,3,8,0.0,0,0,0.0,0,0,0.0,0,0,4447.54,4,24
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2026-02,372.79,1,3,2962.4,3,16,1066.03,1,3,0.0,0,0,0.0,0,0,4401.22,5,22
DET - CPL - 505,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 505,Apartment,2,2.0,6,True,2026-03,1461.32,1,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1461.32,1,7
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-02,1261.45,2,4,660.19,1,3,0.0,0,0,173.34,1,1,949.01,1,3,3043.99,5,11
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-03,3586.69,5,12,677.31,1,4,796.0,1,4,0.0,0,0,0.0,0,0,5060.0,7,20
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-04,0.0,0,0,2304.67,2,5,0.0,0,0,0.0,0,0,3158.21,5,16,5462.88,7,21
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-05,2460.4,1,8,1809.45,2,5,538.0,1,1,116.63,1,1,2389.02,2,7,7313.5,7,22
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-06,2505.51,1,6,1417.75,2,4,0.0,0,0,0.0,0,0,1575.37,3,7,5498.63,6,17
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-07,433.59,1,2,3127.97,3,7,0.0,0,0,0.0,0,0,2544.44,4,14,6106.0,8,23
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-08,1966.29,1,7,4650.82,4,15,833.92,1,2,0.0,0,0,775.03,1,2,8226.06,7,26
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-09,1812.93,3,7,2908.26,3,11,0.0,0,0,0.0,0,0,1573.47,2,4,6294.66,8,22
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-10,2884.06,3,9,5766.6,5,13,0.0,0,0,426.93,1,1,314.83,1,3,9392.42,10,26
DET - CPL - 605,"Griswold Street 1145, Detroit, Michigan 48226-1901, United States",DET - CPL - 605,Apartment,2,2.0,6,True,2025-11,1961.04,3,11,1237.99,1,3,0.0,0,0,0.0,0,0,2174.15,4,10,5373.18,8,24
